TICKER,date,PRC,RET,VOL,SHROUT
AAPL,2016-05-03,95.18,0.016446,56833777,5477.425
AAPL,2016-05-04,94.19,-0.010401,41026015,5477.425
AAPL,2016-05-05,93.24,-0.004034,35892546,5477.425
AAPL,2016-05-06,92.72,-0.005577,43699936,5477.425
AAPL,2016-05-09,92.79,0.000755,32936433,5477.425
AAPL,2016-05-10,93.42,0.006789,33686836,5477.425
AAPL,2016-05-11,92.51,-0.009741,28719187,5477.425
AAPL,2016-05-12,90.34,-0.023457,76315140,5477.425
AAPL,2016-05-13,90.52,0.001992,44392780,5477.425
AAPL,2016-05-16,93.88,0.037119,61259756,5477.425
AAPL,2016-05-17,93.49,-0.004154,46916989,5477.425
AAPL,2016-05-18,94.56,0.011445,42073287,5477.425
AAPL,2016-05-19,94.2,-0.003807,30442100,5477.425
AAPL,2016-05-20,95.22,0.010828,32026218,5477.425
AAPL,2016-05-23,96.43,0.012707,38018643,5477.425
AAPL,2016-05-24,97.9,0.015244,35140174,5477.425
AAPL,2016-05-25,99.62,0.017569,38642306,5477.425
AAPL,2016-05-26,100.41,0.00793,56327602,5477.425
AAPL,2016-05-27,100.35,-0.000598,36595204,5477.425
AAPL,2016-05-31,99.86,-0.004883,42307212,5477.425
AAPL,2016-06-01,98.46,-0.01402,29173287,5477.425
AAPL,2016-06-02,97.72,-0.007516,40191600,5477.425
AAPL,2016-06-03,97.92,0.002047,28504888,5477.425
AAPL,2016-06-06,98.63,0.007251,23292306,5477.425
AAPL,2016-06-07,99.03,0.004056,22409450,5477.425
AAPL,2016-06-08,98.94,-0.000909,20848131,5477.425
AAPL,2016-06-09,99.65,0.007176,26532148,5477.425
AAPL,2016-06-10,98.83,-0.008229,31714740,5477.425
AAPL,2016-06-13,97.34,-0.015076,38063179,5477.425
AAPL,2016-06-14,97.46,0.001233,31931944,5477.425
AAPL,2016-06-15,97.14,-0.003283,29445947,5477.425
AAPL,2016-06-16,97.55,0.004221,31240816,5477.425
AAPL,2016-06-17,95.33,-0.022758,61008499,5477.425
AAPL,2016-06-20,95.1,-0.002413,34411901,5477.425
AAPL,2016-06-21,95.91,0.008517,35547058,5477.425
AAPL,2016-06-22,95.55,-0.003754,29709624,5477.425
AAPL,2016-06-23,96.1,0.005756,32241424,5477.425
AAPL,2016-06-24,93.4,-0.028096,75211627,5393.165
AAPL,2016-06-27,92.04,-0.014561,46625252,5393.165
AAPL,2016-06-28,93.59,0.01684,40449051,5393.165
AAPL,2016-06-29,94.4,0.008655,36531006,5393.165
AAPL,2016-06-30,95.6,0.012712,35920357,5393.165
AAPL,2016-07-01,95.89,0.003033,26008189,5393.165
AAPL,2016-07-05,94.99,-0.009386,27711130,5393.165
AAPL,2016-07-06,95.53,0.005685,30949090,5393.165
AAPL,2016-07-07,95.94,0.004292,25141808,5393.165
AAPL,2016-07-08,96.68,0.007713,28912137,5393.165
AAPL,2016-07-11,96.98,0.003103,23795245,5393.165
AAPL,2016-07-12,97.42,0.004537,24167463,5393.165
AAPL,2016-07-13,96.87,-0.005646,25892171,5393.165
AAPL,2016-07-14,98.79,0.01982,38918997,5393.165
AAPL,2016-07-15,98.78,-0.000101,30136990,5388.443
AAPL,2016-07-18,99.83,0.01063,36727967,5388.443
AAPL,2016-07-19,99.87,0.000401,23779807,5388.443
AAPL,2016-07-20,99.96,0.000901,26275968,5388.443
AAPL,2016-07-21,99.43,-0.005302,32702028,5388.443
AAPL,2016-07-22,98.66,-0.007744,28313669,5388.443
AAPL,2016-07-25,97.34,-0.013379,40398921,5388.443
AAPL,2016-07-26,96.67,-0.006883,56239822,5388.443
AAPL,2016-07-27,102.95,0.064963,92344820,5388.443
AAPL,2016-07-28,104.34,0.013502,39869839,5388.443
AAPL,2016-07-29,104.21,-0.001246,27734688,5388.443
AAPL,2016-08-01,106.05,0.017657,38467871,5388.443
AAPL,2016-08-02,104.48,-0.014804,34215997,5388.443
AAPL,2016-08-03,105.79,0.012538,30202641,5388.443
AAPL,2016-08-04,105.87,0.006144,27483504,5388.443
AAPL,2016-08-05,107.48,0.015207,41632402,5388.443
AAPL,2016-08-08,108.37,0.008281,28037220,5388.443
AAPL,2016-08-09,108.81,0.00406,26325204,5388.443
AAPL,2016-08-10,108,-0.007444,24008505,5388.443
AAPL,2016-08-11,107.93,-0.000648,27484509,5388.443
AAPL,2016-08-12,108.18,0.002316,18662535,5388.443
AAPL,2016-08-15,109.48,0.012017,26118621,5388.443
AAPL,2016-08-16,109.38,-0.000913,33794448,5388.443
AAPL,2016-08-17,109.22,-0.001463,25357626,5388.443
AAPL,2016-08-18,109.08,-0.001282,21985403,5388.443
AAPL,2016-08-19,109.36,0.002567,25368142,5388.443
AAPL,2016-08-22,108.51,-0.007772,25820230,5388.443
AAPL,2016-08-23,108.85,0.003133,21257669,5388.443
AAPL,2016-08-24,108.03,-0.007533,23675081,5388.443
AAPL,2016-08-25,107.57,-0.004258,25120248,5388.443
AAPL,2016-08-26,106.94,-0.005857,27766291,5388.443
AAPL,2016-08-29,106.82,-0.001122,24970300,5388.443
AAPL,2016-08-30,106,-0.007676,24864530,5388.443
AAPL,2016-08-31,106.1,0.000943,29662406,5388.443
AAPL,2016-09-01,106.73,0.005938,26701669,5388.443
AAPL,2016-09-02,107.73,0.009369,26802450,5388.443
AAPL,2016-09-06,107.7,-0.000279,26880391,5388.443
AAPL,2016-09-07,108.36,0.006128,42366642,5388.443
AAPL,2016-09-08,105.52,-0.026209,53002026,5388.443
AAPL,2016-09-09,103.13,-0.02265,46559899,5388.443
AAPL,2016-09-12,105.44,0.022399,45292771,5388.443
AAPL,2016-09-13,107.95,0.023805,62176291,5388.443
AAPL,2016-09-14,111.77,0.035387,112340320,5388.443
AAPL,2016-09-15,115.57,0.033998,90613177,5388.443
AAPL,2016-09-16,114.92,-0.005624,79886911,5388.443
AAPL,2016-09-19,113.58,-0.01166,47023046,5388.443
AAPL,2016-09-20,113.57,-8.8e-05,34513869,5388.443
AAPL,2016-09-21,113.55,-0.000176,36003185,5388.443
AAPL,2016-09-22,114.62,0.009423,31074409,5388.443
AAPL,2016-09-23,112.71,-0.016664,52481151,5388.443
AAPL,2016-09-26,112.88,0.001508,29875658,5388.443
AAPL,2016-09-27,113.09,0.00186,24607412,5388.443
AAPL,2016-09-28,113.95,0.007605,29641085,5388.443
AAPL,2016-09-29,112.18,-0.015533,35886990,5388.443
AAPL,2016-09-30,113.05,0.007755,36379059,5388.443
AAPL,2016-10-03,112.52,-0.004688,21701760,5388.443
AAPL,2016-10-04,113,0.004266,29736835,5388.443
AAPL,2016-10-05,113.05,0.000443,21453089,5388.443
AAPL,2016-10-06,113.89,0.00743,28779313,5388.443
AAPL,2016-10-07,114.06,0.001493,24359031,5388.443
AAPL,2016-10-10,116.05,0.017447,36235956,5388.443
AAPL,2016-10-11,116.3,0.002154,65149203,5388.443
AAPL,2016-10-12,117.34,0.008942,37586787,5388.443
AAPL,2016-10-13,116.98,-0.003068,35203872,5388.443
AAPL,2016-10-14,117.63,0.005556,35652191,5332.313
AAPL,2016-10-17,117.55,-0.00068,23624909,5332.313
AAPL,2016-10-18,117.47,-0.000681,24553478,5332.313
AAPL,2016-10-19,117.12,-0.002979,20051741,5332.313
AAPL,2016-10-20,117.06,-0.000512,24125801,5332.313
AAPL,2016-10-21,116.6,-0.00393,23192665,5332.313
AAPL,2016-10-24,117.65,0.009005,23540502,5332.313
AAPL,2016-10-25,118.25,0.0051,48129470,5332.313
AAPL,2016-10-26,115.59,-0.022495,66134299,5332.313
AAPL,2016-10-27,114.48,-0.009603,34562060,5332.313
AAPL,2016-10-28,113.72,-0.006639,37861859,5332.313
AAPL,2016-10-31,113.54,-0.001583,26419398,5332.313
AAPL,2016-11-01,111.49,-0.018055,43831702,5332.313
AAPL,2016-11-02,111.59,0.000897,28331709,5332.313
AAPL,2016-11-03,109.83,-0.010664,26982612,5332.313
AAPL,2016-11-04,108.84,-0.009014,31136997,5332.313
AAPL,2016-11-07,110.41,0.014425,32560000,5332.313
AAPL,2016-11-08,111.06,0.005887,24254179,5332.313
AAPL,2016-11-09,110.88,-0.001621,59176369,5332.313
AAPL,2016-11-10,107.79,-0.027868,57135292,5332.313
AAPL,2016-11-11,108.43,0.005937,34146547,5332.313
AAPL,2016-11-14,105.71,-0.025085,51175794,5332.313
AAPL,2016-11-15,107.11,0.013244,32286985,5332.313
AAPL,2016-11-16,109.99,0.026888,62154522,5332.313
AAPL,2016-11-17,109.95,-0.000364,27632003,5332.313
AAPL,2016-11-18,110.06,0.001,28428917,5332.313
AAPL,2016-11-21,111.73,0.015174,29264787,5332.313
AAPL,2016-11-22,111.8,0.000627,25965534,5332.313
AAPL,2016-11-23,111.23,-0.005098,27426394,5332.313
AAPL,2016-11-25,111.79,0.005035,11475948,5332.313
AAPL,2016-11-28,111.57,-0.001968,27173993,5332.313
AAPL,2016-11-29,111.46,-0.000986,28528750,5332.313
AAPL,2016-11-30,110.52,-0.008434,36162258,5332.313
AAPL,2016-12-01,109.49,-0.00932,37086862,5332.313
AAPL,2016-12-02,109.9,0.003745,26527997,5332.313
AAPL,2016-12-05,109.11,-0.007188,34324740,5332.313
AAPL,2016-12-06,109.95,0.007699,26195462,5332.313
AAPL,2016-12-07,111.03,0.009823,29998773,5332.313
AAPL,2016-12-08,112.12,0.009817,27168316,5332.313
AAPL,2016-12-09,113.95,0.016322,34402627,5332.313
AAPL,2016-12-12,113.3,-0.005704,26374494,5332.313
AAPL,2016-12-13,115.19,0.016681,43733811,5332.313
AAPL,2016-12-14,115.19,0,34031834,5332.313
AAPL,2016-12-15,115.82,0.005469,46904738,5332.313
AAPL,2016-12-16,115.97,0.001295,44351140,5332.313
AAPL,2016-12-19,116.64,0.005777,28779423,5332.313
AAPL,2016-12-20,116.95,0.002658,21424965,5332.313
AAPL,2016-12-21,117.06,0.000941,24286968,5332.313
AAPL,2016-12-22,116.29,-0.006578,26085863,5332.313
AAPL,2016-12-23,116.52,0.001978,14249484,5332.313
AAPL,2016-12-27,117.26,0.006351,18296855,5332.313
AAPL,2016-12-28,116.76,-0.004264,20905892,5332.313
AAPL,2016-12-29,116.73,-0.000257,15039519,5332.313
AAPL,2016-12-30,115.82,-0.007796,30588285,5332.313
MSFT,2014-01-02,37.16,-0.006683,30423757,8300
MSFT,2014-01-03,36.91,-0.006728,30944370,8300
MSFT,2014-01-06,36.13,-0.021132,43111355,8300
MSFT,2014-01-07,36.41,0.00775,35478667,8300
MSFT,2014-01-08,35.76,-0.017852,59452427,8300
MSFT,2014-01-09,35.53,-0.006432,36215226,8300
MSFT,2014-01-10,36.04,0.014354,40212068,8300
MSFT,2014-01-13,34.98,-0.029412,45381804,8300
MSFT,2014-01-14,35.78,0.02287,41104196,8300
MSFT,2014-01-15,36.76,0.02739,44348336,8300
MSFT,2014-01-16,36.89,0.003536,37867819,8300
MSFT,2014-01-17,36.38,-0.013825,46009680,8300.724
MSFT,2014-01-21,36.17,-0.005772,31268119,8300.724
MSFT,2014-01-22,35.93,-0.006635,21798051,8300.724
MSFT,2014-01-23,36.055,0.003479,44104654,8300.724
MSFT,2014-01-24,36.805,0.020802,76424302,8300.724
MSFT,2014-01-27,36.03,-0.021057,44111631,8300.724
MSFT,2014-01-28,36.27,0.006661,36226055,8300.724
MSFT,2014-01-29,36.66,0.010753,52790351,8300.724
MSFT,2014-01-30,36.86,0.005456,35111959,8300.724
MSFT,2014-01-31,37.84,0.026587,93194815,8300.724
MSFT,2014-02-03,36.48,-0.035941,64104518,8300.724
MSFT,2014-02-04,36.35,-0.003564,55531979,8300.724
MSFT,2014-02-05,35.82,-0.01458,55841097,8300.724
MSFT,2014-02-06,36.18,0.01005,35385724,8300.724
MSFT,2014-02-07,36.56,0.010503,33348208,8300.724
MSFT,2014-02-10,36.8,0.006564,26801014,8300.724
MSFT,2014-02-11,37.175,0.01019,32165979,8300.724
MSFT,2014-02-12,37.47,0.007935,27055869,8300.724
MSFT,2014-02-13,37.61,0.003736,37647772,8300.724
MSFT,2014-02-14,37.62,0.000266,42986838,8300.724
MSFT,2014-02-18,37.42,0.002127,32840207,8300.724
MSFT,2014-02-19,37.51,0.002405,29794084,8300.724
MSFT,2014-02-20,37.75,0.006398,27541038,8300.724
MSFT,2014-02-21,37.98,0.006093,38030906,8300.724
MSFT,2014-02-24,37.69,-0.007636,32143495,8300.724
MSFT,2014-02-25,37.54,-0.00398,30868557,8300.724
MSFT,2014-02-26,37.47,-0.001865,41042629,8300.724
MSFT,2014-02-27,37.86,0.010408,33919024,8300.724
MSFT,2014-02-28,38.31,0.011886,41217028,8300.724
MSFT,2014-03-03,37.78,-0.013835,29855203,8300.724
MSFT,2014-03-04,38.41,0.016676,26886337,8300.724
MSFT,2014-03-05,38.11,-0.00781,20495432,8300.724
MSFT,2014-03-06,38.15,0.00105,23605310,8300.724
MSFT,2014-03-07,37.9,-0.006553,26596635,8300.724
MSFT,2014-03-10,37.82,-0.002111,19008505,8300.724
MSFT,2014-03-11,38.02,0.005288,25218133,8300.724
MSFT,2014-03-12,38.27,0.006575,30496295,8300.724
MSFT,2014-03-13,37.89,-0.009929,32169650,8300.724
MSFT,2014-03-14,37.7,-0.005014,27195638,8300.724
MSFT,2014-03-17,38.05,0.009284,20479888,8300.724
MSFT,2014-03-18,39.55,0.039422,64063866,8300.724
MSFT,2014-03-19,39.27,-0.00708,35597241,8300.724
MSFT,2014-03-20,40.33,0.026993,59270661,8300.724
MSFT,2014-03-21,40.16,-0.004215,80732142,8300.724
MSFT,2014-03-24,40.5,0.008466,46128974,8300.724
MSFT,2014-03-25,40.34,-0.003951,43193147,8300.724
MSFT,2014-03-26,39.79,-0.013634,41982966,8300.724
MSFT,2014-03-27,39.36,-0.010807,35680256,8300.724
MSFT,2014-03-28,40.3,0.023882,43472747,8300.724
MSFT,2014-03-31,40.99,0.017122,46886284,8260
MSFT,2014-04-01,41.42,0.01049,32623882,8260
